model,displ,cyl,trans,drive,fuel,stnd,underhood_id,veh_class,air_pollution_score,fe_calc_appr,city_mpg,hwy_mpg,cmb_mpg,unadj_cmb_mpg,greenhouse_gas_score,smartway
SUBARU Outback Sport,2.5,4,Auto-S4,4WD,Gasoline,L2,8FJXB02.5MXG,station wagon,6.0,Drv,20.0,27.0,22.0,29.3687,6,no
SUBARU Outback Wagon,2.5,4,Man-5,4WD,Gasoline,S2,8FJXB02.5NVD,SUV,9.0,Drv,19.0,26.0,22.0,28.3275,5,yes
SUBARU Outback Wagon,2.5,4,Auto-S4,4WD,Gasoline,S2,8FJXB02.5NVD,SUV,9.0,Drv,20.0,26.0,22.0,29.2439,5,yes
SUBARU Outback Wagon,2.5,4,Auto-S5,4WD,Gasoline,B5,8FJXB02.5PYH,SUV,6.0,Drv,18.0,24.0,20.0,25.9779,5,no
SUBARU Outback Wagon,2.5,4,Man-5,4WD,Gasoline,B5,8FJXB02.5PYH,SUV,6.0,Drv,18.0,24.0,20.0,26.2491,5,no
SUBARU Outback Wagon,2.5,4,Man-5,4WD,Gasoline,B5,8FJXB02.5MXG,SUV,6.0,Drv,19.0,26.0,22.0,28.3275,5,no
SUBARU Outback Wagon,2.5,4,Man-5,4WD,Gasoline,B5,8FJXB02.5NVD,SUV,6.0,Drv,19.0,26.0,22.0,28.3275,5,no
SUBARU Outback Wagon,2.5,4,Auto-S4,4WD,Gasoline,B5,8FJXB02.5MXG,SUV,6.0,Drv,20.0,26.0,22.0,29.2439,5,no
SUBARU Outback Wagon,2.5,4,Auto-S4,4WD,Gasoline,B5,8FJXB02.5NVD,SUV,6.0,Drv,20.0,26.0,22.0,29.2439,5,no
SUBARU Outback Wagon,2.5,4,Auto-S5,4WD,Gasoline,L2,8FJXB02.5PYH,SUV,6.0,Drv,18.0,24.0,20.0,25.9779,5,no
SUBARU Outback Wagon,2.5,4,Man-5,4WD,Gasoline,L2,8FJXB02.5PYH,SUV,6.0,Drv,18.0,24.0,20.0,26.2491,5,no
SUBARU Outback Wagon,2.5,4,Man-5,4WD,Gasoline,L2,8FJXB02.5MXG,SUV,6.0,Drv,19.0,26.0,22.0,28.3275,9,no
SUBARU Outback Wagon,2.5,4,Auto-S4,4WD,Gasoline,L2,8FJXB02.5MXG,SUV,6.0,Drv,20.0,26.0,22.0,29.2439,9,no
SUBARU Outback Wagon,3.0,6,Auto-S5,4WD,Gasoline,B5,8FJXB03.6TSF,SUV,6.0,Drv,17.0,24.0,20.0,26.1042,4,no
SUBARU Outback Wagon,3.0,6,Auto-S5,4WD,Gasoline,L2,8FJXB03.6TSF,SUV,6.0,Drv,17.0,24.0,20.0,26.1042,4,no
SUBARU Tribeca,3.6,6,Auto-S5,4WD,Gasoline,B5,8FJXB03.6TSF,SUV,6.0,Drv,16.0,21.0,18.0,23.2105,3,no
SUBARU Tribeca,3.6,6,Auto-S5,4WD,Gasoline,L2,8FJXB03.6TSF,SUV,6.0,Drv,16.0,21.0,18.0,23.2105,3,no
SUZUKI Forenza,2.0,4,Auto-4,2WD,Gasoline,U2,8GDXV02.0D04,small car,7.0,Drv,19.0,28.0,22.0,28.9921,3,yes
SUZUKI Forenza,2.0,4,Man-5,2WD,Gasoline,U2,8GDXV02.0D04,small car,7.0,Drv,20.0,28.0,23.0,30.1545,3,yes
SUZUKI Forenza,2.0,4,Auto-4,2WD,Gasoline,B5,8GDXV02.0D04,small car,6.0,Drv,19.0,28.0,22.0,28.9921,7,no
SUZUKI Forenza,2.0,4,Man-5,2WD,Gasoline,B5,8GDXV02.0D04,small car,6.0,Drv,20.0,28.0,23.0,30.1545,7,yes
SUZUKI Forenza Wagon,2.0,4,Auto-4,2WD,Gasoline,U2,8GDXV02.0D04,station wagon,7.0,Drv,19.0,27.0,22.0,28.3659,3,yes
SUZUKI Forenza Wagon,2.0,4,Man-5,2WD,Gasoline,U2,8GDXV02.0D04,station wagon,7.0,Drv,19.0,27.0,22.0,29.0841,3,yes
SUZUKI Forenza Wagon,2.0,4,Auto-4,2WD,Gasoline,B5,8GDXV02.0D04,station wagon,6.0,Drv,19.0,27.0,22.0,28.3659,2,no
SUZUKI Forenza Wagon,2.0,4,Man-5,2WD,Gasoline,B5,8GDXV02.0D04,station wagon,6.0,Drv,19.0,27.0,22.0,29.0841,2,no
SUZUKI Grand Vitara,2.7,6,Man-5,2WD,Gasoline,B5,8SKXT2.745E1,SUV,6.0,Drv,16.0,22.0,18.0,23.7566,2,no
SUZUKI Grand Vitara,2.7,6,Auto-L5,2WD,Gasoline,B5,8SKXT2.745E1,SUV,6.0,Drv,17.0,22.0,19.0,24.848000000000006,2,no
SUZUKI Grand Vitara,2.7,6,Man-5,4WD,Gasoline,B5,8SKXT2.745E1,SUV,6.0,Drv,16.0,21.0,18.0,23.3786,4,no
SUZUKI Grand Vitara,2.7,6,Auto-L5,4WD,Gasoline,B5,8SKXT2.745E1,SUV,6.0,Drv,17.0,21.0,19.0,24.2613,4,no
SUZUKI Grand Vitara,2.7,6,Man-5,2WD,Gasoline,L2,8SKXT2.745E1,SUV,6.0,Drv,16.0,22.0,18.0,23.7566,4,no
SUZUKI Grand Vitara,2.7,6,Auto-L5,2WD,Gasoline,L2,8SKXT2.745E1,SUV,6.0,Drv,17.0,22.0,19.0,24.848000000000006,4,no
SUZUKI Grand Vitara,2.7,6,Man-5,4WD,Gasoline,L2,8SKXT2.745E1,SUV,6.0,Drv,16.0,21.0,18.0,23.3786,4,no
SUZUKI Grand Vitara,2.7,6,Auto-L5,4WD,Gasoline,L2,8SKXT2.745E1,SUV,6.0,Drv,17.0,21.0,19.0,24.2613,4,no
SUZUKI Reno,2.0,4,Auto-4,2WD,Gasoline,U2,8GDXV02.0D04,small car,7.0,Drv,19.0,28.0,22.0,28.9921,4,yes
SUZUKI Reno,2.0,4,Man-5,2WD,Gasoline,U2,8GDXV02.0D04,small car,7.0,Drv,20.0,28.0,23.0,30.1545,4,yes
SUZUKI Reno,2.0,4,Auto-4,2WD,Gasoline,B5,8GDXV02.0D04,small car,6.0,Drv,19.0,28.0,22.0,28.9921,4,no
SUZUKI Reno,2.0,4,Man-5,2WD,Gasoline,B5,8GDXV02.0D04,small car,6.0,Drv,20.0,28.0,23.0,30.1545,4,yes
SUZUKI SX4,2.0,4,Man-5,2WD,Gasoline,B5,8SKXV1.995D1,small car,6.0,Drv,22.0,30.0,25.0,33.404,4,yes
SUZUKI SX4,2.0,4,Auto-L4,2WD,Gasoline,B5,8SKXV1.995D1,small car,6.0,Drv,23.0,31.0,26.0,34.0987,4,yes
SUZUKI SX4,2.0,4,Man-5,4WD,Gasoline,B5,8SKXV1.995D1,station wagon,6.0,Drv,21.0,28.0,24.0,30.7593,4,yes
SUZUKI SX4,2.0,4,Auto-L4,4WD,Gasoline,B5,8SKXV1.995D1,station wagon,6.0,Drv,21.0,28.0,24.0,30.9893,4,yes
SUZUKI SX4,2.0,4,Man-5,2WD,Gasoline,B5,8SKXV1.995D1,station wagon,6.0,Drv,22.0,30.0,25.0,32.8197,4,yes
SUZUKI SX4,2.0,4,Auto-L4,2WD,Gasoline,B5,8SKXV1.995D1,station wagon,6.0,Drv,22.0,30.0,25.0,33.1891,4,yes
SUZUKI SX4,2.0,4,Man-5,2WD,Gasoline,L2,8SKXV1.995D1,small car,6.0,Drv,22.0,30.0,25.0,33.404,4,yes
SUZUKI SX4,2.0,4,Auto-L4,2WD,Gasoline,L2,8SKXV1.995D1,small car,6.0,Drv,23.0,31.0,26.0,34.0987,4,yes
SUZUKI SX4,2.0,4,Man-5,4WD,Gasoline,L2,8SKXV1.995D1,station wagon,6.0,Drv,21.0,28.0,24.0,30.7593,3,yes
SUZUKI SX4,2.0,4,Auto-L4,4WD,Gasoline,L2,8SKXV1.995D1,station wagon,6.0,Drv,21.0,28.0,24.0,30.9893,3,yes
SUZUKI SX4,2.0,4,Man-5,2WD,Gasoline,L2,8SKXV1.995D1,station wagon,6.0,Drv,22.0,30.0,25.0,32.8197,5,yes
SUZUKI SX4,2.0,4,Auto-L4,2WD,Gasoline,L2,8SKXV1.995D1,station wagon,6.0,Drv,22.0,30.0,25.0,33.1891,5,yes
SUZUKI XL7,3.6,6,Auto-S5,2WD,Gasoline,B4,8GMXT03.6150,SUV,7.0,Drv,16.0,22.0,18.0,18.3969,4,no
SUZUKI XL7,3.6,6,Auto-S5,4WD,Gasoline,B4,8GMXT03.6150,SUV,7.0,Drv,15.0,22.0,18.0,17.6455,4,no
TOYOTA 4Runner,4.7,8,Auto-L5,2WD,Gasoline,U2,8TYXT04.7BEM,SUV,7.0,Drv,15.0,19.0,17.0,21.5479,6,no
TOYOTA 4Runner,4.7,8,Auto-L5,4WD,Gasoline,U2,8TYXT04.7BES,SUV,7.0,Drv,14.0,17.0,15.0,19.8881,6,no
TOYOTA 4Runner,4.0,6,Auto-L5,2WD,Gasoline,B5,8TYXT04.0AEM,SUV,6.0,Drv,16.0,21.0,18.0,23.4219,6,no
TOYOTA 4Runner,4.0,6,Auto-L5,4WD,Gasoline,B5,8TYXT04.0AEM,SUV,6.0,Drv,16.0,20.0,17.0,22.3886,6,no
TOYOTA 4Runner,4.0,6,Auto-L5,2WD,Gasoline,L2,8TYXT04.0AEM,SUV,6.0,Drv,16.0,21.0,18.0,23.4219,6,no
TOYOTA 4Runner,4.0,6,Auto-L5,4WD,Gasoline,L2,8TYXT04.0AEM,SUV,6.0,Drv,16.0,20.0,17.0,22.3886,6,no
TOYOTA 4Runner,4.7,8,Auto-L5,2WD,Gasoline,B5,8TYXT04.7BEM,SUV,6.0,Drv,15.0,19.0,17.0,21.5479,5,no
TOYOTA 4Runner,4.7,8,Auto-L5,4WD,Gasoline,B5,8TYXT04.7BES,SUV,6.0,Drv,14.0,17.0,15.0,19.8881,5,no
TOYOTA Avalon,3.5,6,Auto-S6,2WD,Gasoline,U2,8TYXV03.5BEA,large car,7.0,Drv,19.0,28.0,22.0,29.3877,5,yes
TOYOTA Avalon,3.5,6,Auto-S6,2WD,Gasoline,B5,8TYXV03.5BEA,large car,6.0,Drv,19.0,28.0,22.0,29.3877,5,no
TOYOTA Camry,2.4,4,Auto-L5,2WD,Gasoline,S2,8TYXV02.4HX2,midsize car,9.0,Drv,21.0,31.0,25.0,32.8941,7,yes
TOYOTA Camry,2.4,4,Man-5,2WD,Gasoline,U2,8TYXV02.4BEA,midsize car,7.0,Drv,21.0,31.0,25.0,32.4557,7,yes
TOYOTA Camry,2.4,4,Auto-L5,2WD,Gasoline,U2,8TYXV02.4BEA,midsize car,7.0,Drv,21.0,31.0,25.0,32.8941,7,yes
TOYOTA Camry,3.5,6,Auto-S6,2WD,Gasoline,U2,8TYXV03.5BEA,midsize car,7.0,Drv,19.0,28.0,22.0,29.3877,7,yes
TOYOTA Camry,2.4,4,Man-5,2WD,Gasoline,B5,8TYXV02.4BEA,midsize car,6.0,Drv,21.0,31.0,25.0,32.4557,6,yes
TOYOTA Camry,2.4,4,Auto-L5,2WD,Gasoline,B5,8TYXV02.4BEA,midsize car,6.0,Drv,21.0,31.0,25.0,32.8941,6,yes
TOYOTA Camry,3.5,6,Auto-S6,2WD,Gasoline,B5,8TYXV03.5BEA,midsize car,6.0,Drv,19.0,28.0,22.0,29.3877,6,no
TOYOTA Camry Hybrid,2.4,4,Auto-AV,2WD,Gasoline,S2,8TYXV02.4HC3,midsize car,9.0,Drv,33.0,34.0,34.0,45.9416,6,yes
TOYOTA Camry Hybrid,2.4,4,Auto-AV,2WD,Gasoline,B3,8TYXV02.4HC3,midsize car,8.0,Drv,33.0,34.0,34.0,45.9416,5,yes
TOYOTA Corolla,1.8,4,Auto-L4,2WD,Gasoline,U2,8TYXV01.8BEA,small car,7.0,Drv,26.0,35.0,29.0,39.1089,5,yes
TOYOTA Corolla,1.8,4,Man-5,2WD,Gasoline,U2,8TYXV01.8BEA,small car,7.0,Drv,28.0,37.0,31.0,41.7571,5,yes
TOYOTA Corolla,1.8,4,Auto-L4,2WD,Gasoline,B5,8TYXV01.8BEA,small car,6.0,Drv,26.0,35.0,29.0,39.1089,5,yes
TOYOTA Corolla,1.8,4,Man-5,2WD,Gasoline,B5,8TYXV01.8BEA,small car,6.0,Drv,28.0,37.0,31.0,41.7571,7,yes
TOYOTA FJ Cruiser,4.0,6,Auto-L5,2WD,Gasoline,B5,8TYXT04.0AEM,SUV,6.0,Drv,16.0,20.0,18.0,23.3541,7,no
TOYOTA FJ Cruiser,4.0,6,Man-6,4WD,Gasoline,B5,8TYXT04.0AEM,SUV,6.0,Drv,15.0,18.0,16.0,20.5027,7,no
TOYOTA FJ Cruiser,4.0,6,Auto-L5,4WD,Gasoline,B5,8TYXT04.0AEM,SUV,6.0,Drv,16.0,20.0,17.0,22.3886,7,no
TOYOTA FJ Cruiser,4.0,6,Auto-L5,2WD,Gasoline,L2,8TYXT04.0AEM,SUV,6.0,Drv,16.0,20.0,18.0,23.3541,7,no
TOYOTA FJ Cruiser,4.0,6,Man-6,4WD,Gasoline,L2,8TYXT04.0AEM,SUV,6.0,Drv,15.0,18.0,16.0,20.5027,7,no
TOYOTA FJ Cruiser,4.0,6,Auto-L5,4WD,Gasoline,L2,8TYXT04.0AEM,SUV,6.0,Drv,16.0,20.0,17.0,22.3886,5,no
TOYOTA Highlander,3.5,6,Auto-S5,2WD,Gasoline,U2,8TYXT03.5BEM,SUV,7.0,Drv,18.0,24.0,20.0,25.9861,5,yes
TOYOTA Highlander,3.5,6,Auto-S5,4WD,Gasoline,U2,8TYXT03.5BEM,SUV,7.0,Drv,17.0,23.0,19.0,24.8013,6,no
TOYOTA Highlander,3.5,6,Auto-S5,2WD,Gasoline,B5,8TYXT03.5BEM,SUV,6.0,Drv,18.0,24.0,20.0,25.9861,6,no
TOYOTA Highlander,3.5,6,Auto-S5,4WD,Gasoline,B5,8TYXT03.5BEM,SUV,6.0,Drv,17.0,23.0,19.0,24.8013,5,no
TOYOTA Highlander Hybrid,3.3,6,Auto-AV,4WD,Gasoline,S2,8TYXT03.3CC4,SUV,9.0,Drv,27.0,25.0,26.0,35.1911,5,yes
TOYOTA Highlander Hybrid,3.3,6,Auto-AV,4WD,Gasoline,B3,8TYXT03.3CC4,SUV,8.0,Drv,27.0,25.0,26.0,35.1911,5,yes
TOYOTA Land Cruiser,5.7,8,Auto-S6,4WD,Gasoline,U2,8TYXT05.7BEX,SUV,7.0,Drv,13.0,18.0,15.0,18.9488,5,no
TOYOTA Land Cruiser,5.7,8,Auto-S6,4WD,Gasoline,B5,8TYXT05.7BEX,SUV,6.0,Drv,13.0,18.0,15.0,18.9488,5,no
TOYOTA Matrix,1.8,4,Auto-L4,2WD,Gasoline,U2,8TYXV01.8BEA,station wagon,7.0,Drv,25.0,31.0,27.0,36.1181,5,yes
TOYOTA Matrix,1.8,4,Man-5,2WD,Gasoline,U2,8TYXV01.8BEA,station wagon,7.0,Drv,26.0,33.0,29.0,38.0931,6,yes
TOYOTA Matrix,1.8,4,Auto-L4,2WD,Gasoline,B5,8TYXV01.8BEA,station wagon,6.0,Drv,25.0,31.0,27.0,36.1181,6,yes
TOYOTA Matrix,1.8,4,Man-5,2WD,Gasoline,B5,8TYXV01.8BEA,station wagon,6.0,Drv,26.0,33.0,29.0,38.0931,6,yes
TOYOTA Prius,1.5,4,Auto-AV,2WD,Gasoline,S2,8TYXV01.5HC3,midsize car,9.0,Drv,48.0,45.0,46.0,65.7778,6,yes
TOYOTA Prius,1.5,4,Auto-AV,2WD,Gasoline,B3,8TYXV01.5HC3,midsize car,8.0,Drv,48.0,45.0,46.0,65.7778,5,yes
TOYOTA RAV4,2.4,4,Auto-L4,2WD,Gasoline,U2,8TYXT02.4BEH,SUV,7.0,Drv,21.0,27.0,24.0,30.9485,5,yes
TOYOTA RAV4,2.4,4,Auto-L4,4WD,Gasoline,U2,8TYXT02.4BEM,SUV,7.0,Drv,20.0,25.0,22.0,29.2409,5,yes
TOYOTA RAV4,3.5,6,Auto-L5,2WD,Gasoline,U2,8TYXT03.5BEM,SUV,7.0,Drv,19.0,27.0,22.0,28.9095,5,yes
TOYOTA RAV4,3.5,6,Auto-L5,4WD,Gasoline,U2,8TYXT03.5BEM,SUV,7.0,Drv,19.0,26.0,21.0,27.9374,5,yes
TOYOTA RAV4,2.4,4,Auto-L4,2WD,Gasoline,B5,8TYXT02.4BEH,SUV,6.0,Drv,21.0,27.0,24.0,30.9485,5,yes
TOYOTA RAV4,2.4,4,Auto-L4,4WD,Gasoline,B5,8TYXT02.4BEM,SUV,6.0,Drv,20.0,25.0,22.0,29.2409,6,no
TOYOTA RAV4,3.5,6,Auto-L5,2WD,Gasoline,B5,8TYXT03.5BEM,SUV,6.0,Drv,19.0,27.0,22.0,28.9095,6,no
TOYOTA RAV4,3.5,6,Auto-L5,4WD,Gasoline,B5,8TYXT03.5BEM,SUV,6.0,Drv,19.0,26.0,21.0,27.9374,9,no
TOYOTA Scion TC,2.4,4,Man-5,2WD,Gasoline,U2,8TYXV02.4BEB,small car,7.0,Drv,20.0,27.0,23.0,30.0621,9,yes
TOYOTA Scion TC,2.4,4,Auto-L4,2WD,Gasoline,U2,8TYXV02.4BEB,small car,7.0,Drv,21.0,29.0,24.0,30.9139,5,yes
TOYOTA Scion TC,2.4,4,Man-5,2WD,Gasoline,B5,8TYXV02.4BEB,small car,6.0,Drv,20.0,27.0,23.0,30.0621,5,yes
TOYOTA Scion TC,2.4,4,Auto-L4,2WD,Gasoline,B5,8TYXV02.4BEB,small car,6.0,Drv,21.0,29.0,24.0,30.9139,5,yes
TOYOTA Scion XB,2.4,4,Auto-S4,2WD,Gasoline,U2,8TYXV02.4BEB,station wagon,7.0,Drv,22.0,28.0,24.0,31.5448,5,yes
TOYOTA Scion XB,2.4,4,Man-5,2WD,Gasoline,U2,8TYXV02.4BEB,station wagon,7.0,Drv,22.0,28.0,24.0,31.7078,5,yes
TOYOTA Scion XB,2.4,4,Auto-S4,2WD,Gasoline,B5,8TYXV02.4BEB,station wagon,6.0,Drv,22.0,28.0,24.0,31.5448,5,yes
TOYOTA Scion XB,2.4,4,Man-5,2WD,Gasoline,B5,8TYXV02.4BEB,station wagon,6.0,Drv,22.0,28.0,24.0,31.7078,5,yes
TOYOTA Scion XD,1.8,4,Auto-L4,2WD,Gasoline,L2,8TYXV01.8AJA,small car,6.0,Drv,26.0,32.0,28.0,37.8849,5,yes
TOYOTA Scion XD,1.8,4,Man-5,2WD,Gasoline,L2,8TYXV01.8AJA,small car,6.0,Drv,27.0,33.0,29.0,39.3004,5,yes
TOYOTA Scion XD,1.8,4,Auto-L4,2WD,Gasoline,B8,8TYXV01.8AJA,small car,3.0,Drv,26.0,32.0,28.0,37.8849,5,no
TOYOTA Scion XD,1.8,4,Man-5,2WD,Gasoline,B8,8TYXV01.8AJA,small car,3.0,Drv,27.0,33.0,29.0,39.3004,6,no
TOYOTA Sequoia,4.7,8,Auto-S5,2WD,Gasoline,U2,8TYXT04.7BGX,SUV,7.0,Drv,14.0,17.0,15.0,19.3628,6,no
TOYOTA Sequoia,4.7,8,Auto-S5,4WD,Gasoline,U2,8TYXT04.7BGX,SUV,7.0,Drv,13.0,16.0,14.0,18.5988,5,no
TOYOTA Sequoia,5.7,8,Auto-S6,2WD,Gasoline,U2,8TYXT05.7BEX,SUV,7.0,Drv,14.0,19.0,15.0,19.9352,5,no
TOYOTA Sequoia,5.7,8,Auto-S6,4WD,Gasoline,U2,8TYXT05.7BEX,SUV,7.0,Drv,13.0,18.0,15.0,18.8887,6,no
TOYOTA Sequoia,4.7,8,Auto-S5,2WD,Gasoline,B5,8TYXT04.7BGX,SUV,6.0,Drv,14.0,17.0,15.0,19.3628,6,no
TOYOTA Sequoia,4.7,8,Auto-S5,4WD,Gasoline,B5,8TYXT04.7BGX,SUV,6.0,Drv,13.0,16.0,14.0,18.5988,5,no
TOYOTA Sequoia,5.7,8,Auto-S6,2WD,Gasoline,B5,8TYXT05.7BEX,SUV,6.0,Drv,14.0,19.0,15.0,19.9352,5,no
TOYOTA Sequoia,5.7,8,Auto-S6,4WD,Gasoline,B5,8TYXT05.7BEX,SUV,6.0,Drv,13.0,18.0,15.0,18.8887,5,no
TOYOTA Sienna,3.5,6,Auto-L5,2WD,Gasoline,U2,8TYXT03.5BEM,minivan,7.0,Drv,17.0,23.0,19.0,26.4632,5,no
TOYOTA Sienna,3.5,6,Auto-L5,4WD,Gasoline,U2,8TYXT03.5BEM,minivan,7.0,Drv,16.0,21.0,18.0,23.0032,6,no
TOYOTA Sienna,3.5,6,Auto-L5,2WD,Gasoline,B5,8TYXT03.5BEM,minivan,6.0,Drv,17.0,23.0,19.0,26.4632,6,no
TOYOTA Sienna,3.5,6,Auto-L5,4WD,Gasoline,B5,8TYXT03.5BEM,minivan,6.0,Drv,16.0,21.0,18.0,23.0032,5,no
TOYOTA Solara,2.4,4,Man-5,2WD,Gasoline,U2,8TYXV02.4BEA,small car,7.0,Drv,21.0,31.0,25.0,32.4557,5,yes
TOYOTA Solara,2.4,4,Auto-S5,2WD,Gasoline,U2,8TYXV02.4BEA,small car,7.0,Drv,22.0,31.0,25.0,33.0168,9,yes
TOYOTA Solara,3.3,6,Auto-S5,2WD,Gasoline,U2,8TYXV03.3BEA,small car,7.0,Drv,18.0,27.0,21.0,27.7565,9,yes
TOYOTA Solara,2.4,4,Man-5,2WD,Gasoline,B5,8TYXV02.4BEA,small car,6.0,Drv,21.0,31.0,25.0,32.4557,8,yes
TOYOTA Solara,2.4,4,Auto-S5,2WD,Gasoline,B5,8TYXV02.4BEA,small car,6.0,Drv,22.0,31.0,25.0,33.0168,8,yes
TOYOTA Solara,3.3,6,Auto-S5,2WD,Gasoline,B5,8TYXV03.3BEA,small car,6.0,Drv,18.0,27.0,21.0,27.7565,8,no
TOYOTA Solara Convertible,3.3,6,Auto-S5,2WD,Gasoline,U2,8TYXV03.3BEA,small car,7.0,Drv,18.0,26.0,21.0,27.1873,8,yes
TOYOTA Solara Convertible,3.3,6,Auto-S5,2WD,Gasoline,B5,8TYXV03.3BEA,small car,6.0,Drv,18.0,26.0,21.0,27.1873,8,no
TOYOTA Tacoma,2.7,4,Auto-L4,2WD,Gasoline,B5,8TYXT02.7AEH,pickup,6.0,Drv,19.0,25.0,21.0,27.5684,8,no
TOYOTA Tacoma,2.7,4,Man-5,2WD,Gasoline,B5,8TYXT02.7AEH,pickup,6.0,Drv,20.0,25.0,22.0,29.1807,6,no
TOYOTA Tacoma,2.7,4,Auto-L4,2WD,Gasoline,B5,8TYXT02.7AEM,pickup,6.0,Drv,19.0,25.0,21.0,27.5684,6,no
TOYOTA Tacoma,2.7,4,Man-5,2WD,Gasoline,B5,8TYXT02.7AEM,pickup,6.0,Drv,20.0,25.0,22.0,29.1807,5,no
TOYOTA Tacoma,2.7,4,Man-5,4WD,Gasoline,B5,8TYXT02.7AEM,pickup,6.0,Drv,17.0,22.0,19.0,24.714,5,no
TOYOTA Tacoma,2.7,4,Auto-L4,2WD,Gasoline,L2,8TYXT02.7AEH,pickup,6.0,Drv,19.0,25.0,21.0,27.5684,4,no
TOYOTA Tacoma,2.7,4,Man-5,2WD,Gasoline,L2,8TYXT02.7AEH,pickup,6.0,Drv,20.0,25.0,22.0,29.1807,4,no
TOYOTA Tacoma,2.7,4,Auto-L4,2WD,Gasoline,L2,8TYXT02.7AEM,pickup,6.0,Drv,19.0,25.0,21.0,27.5684,10,no
TOYOTA Tacoma,2.7,4,Man-5,2WD,Gasoline,L2,8TYXT02.7AEM,pickup,6.0,Drv,20.0,25.0,22.0,29.1807,10,no
TOYOTA Tacoma,2.7,4,Man-5,4WD,Gasoline,L2,8TYXT02.7AEM,pickup,6.0,Drv,17.0,22.0,19.0,24.714,5,no
TOYOTA Tacoma,4.0,6,Man-6,2WD,Gasoline,B5,8TYXT04.0AEM,pickup,6.0,Drv,15.0,19.0,17.0,21.9361,5,no
TOYOTA Tacoma,4.0,6,Auto-L5,2WD,Gasoline,B5,8TYXT04.0AEM,pickup,6.0,Drv,16.0,20.0,18.0,23.3541,6,no
TOYOTA Tacoma,4.0,6,Man-6,4WD,Gasoline,B5,8TYXT04.0AEM,pickup,6.0,Drv,15.0,18.0,16.0,20.8423,6,no
TOYOTA Tacoma,4.0,6,Auto-L5,4WD,Gasoline,B5,8TYXT04.0AEM,pickup,6.0,Drv,16.0,20.0,18.0,22.7852,5,no
TOYOTA Tacoma,4.0,6,Man-6,2WD,Gasoline,L2,8TYXT04.0AEM,pickup,6.0,Drv,15.0,19.0,17.0,21.9361,5,no
TOYOTA Tacoma,4.0,6,Auto-L5,2WD,Gasoline,L2,8TYXT04.0AEM,pickup,6.0,Drv,16.0,20.0,18.0,23.3541,5,no
TOYOTA Tacoma,4.0,6,Man-6,4WD,Gasoline,L2,8TYXT04.0AEM,pickup,6.0,Drv,15.0,18.0,16.0,20.8423,5,no
TOYOTA Tacoma,4.0,6,Auto-L5,4WD,Gasoline,L2,8TYXT04.0AEM,pickup,6.0,Drv,16.0,20.0,18.0,22.7852,5,no
TOYOTA Tundra,4.7,8,Auto-S5,2WD,Gasoline,U2,8TYXT04.7BGX,pickup,7.0,Drv,14.0,17.0,15.0,19.3619,5,no
TOYOTA Tundra,4.7,8,Auto-S5,4WD,Gasoline,U2,8TYXT04.7BGX,pickup,7.0,Drv,13.0,16.0,15.0,18.7125,3,no
TOYOTA Tundra,5.7,8,Auto-S6,2WD,Gasoline,U2,8TYXT05.7BEX,pickup,7.0,Drv,14.0,18.0,16.0,20.0171,3,no
TOYOTA Tundra,5.7,8,Auto-S6,4WD,Gasoline,U2,8TYXT05.7BEX,pickup,7.0,Drv,13.0,17.0,14.0,18.2754,4,no
TOYOTA Tundra,4.0,6,Auto-S5,2WD,Gasoline,B5,8TYXT04.0AES,pickup,6.0,Drv,15.0,19.0,17.0,21.5999,4,no
TOYOTA Tundra,4.0,6,Auto-S5,2WD,Gasoline,L2,8TYXT04.0AES,pickup,6.0,Drv,15.0,19.0,17.0,21.5999,4,no
TOYOTA Tundra,4.7,8,Auto-S5,2WD,Gasoline,B5,8TYXT04.7BGX,pickup,6.0,Drv,14.0,17.0,15.0,19.3619,4,no
TOYOTA Tundra,4.7,8,Auto-S5,4WD,Gasoline,B5,8TYXT04.7BGX,pickup,6.0,Drv,13.0,16.0,15.0,18.7125,4,no
TOYOTA Tundra,5.7,8,Auto-S6,2WD,Gasoline,B5,8TYXT05.7BEX,pickup,6.0,Drv,14.0,18.0,16.0,20.0171,4,no
TOYOTA Tundra,5.7,8,Auto-S6,4WD,Gasoline,B5,8TYXT05.7BEX,pickup,6.0,Drv,13.0,17.0,14.0,18.2754,4,no
TOYOTA Yaris,1.5,4,Auto-L4,2WD,Gasoline,U2,8TYXV01.5BEA,small car,7.0,Drv,29.0,35.0,31.0,42.2542,4,yes
TOYOTA Yaris,1.5,4,Man-5,2WD,Gasoline,U2,8TYXV01.5BEA,small car,7.0,Drv,29.0,36.0,32.0,42.7661,7,yes
TOYOTA Yaris,1.5,4,Auto-L4,2WD,Gasoline,B5,8TYXV01.5BEA,small car,6.0,Drv,29.0,35.0,31.0,42.2542,7,yes
TOYOTA Yaris,1.5,4,Man-5,2WD,Gasoline,B5,8TYXV01.5BEA,small car,6.0,Drv,29.0,36.0,32.0,42.7661,5,yes
VOLKSWAGEN Eos,2.0,4,Man-6,2WD,Gasoline,U2,8ADXV02.0366,small car,7.0,Drv,21.0,29.0,24.0,31.1162,5,yes
VOLKSWAGEN Eos,2.0,4,Auto-S6,2WD,Gasoline,U2,8ADXV02.0366,small car,7.0,Drv,21.0,30.0,24.0,32.0128,7,yes
